trajectory,time,wealth,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
136,6,96.16928031245389,0.17646509408950806,0.0,0.5348195433616638,0.28871506452560425,0.0,0.0,RL
136,7,104.74569485336094,0.6499887704849243,0.0,0.18644972145557404,0.16356106102466583,0.0,0.0,RL
136,8,115.27078768235833,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,RL
136,9,128.68701782811019,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,RL
136,10,166.89255406212504,,,,,,,RL
137,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
137,1,102.24981648680622,0.029973868280649185,0.05712052062153816,0.5941007733345032,0.2797236144542694,0.0,0.03908120468258858,RL
137,2,106.82405880401446,0.05360874906182289,0.030487272888422012,0.6223233342170715,0.2935805916786194,0.0,0.0,RL
137,3,101.06028305975778,0.051152557134628296,0.005027953069657087,0.6393775939941406,0.30444180965423584,0.0,0.0,RL
137,4,104.94550868124901,0.08750482648611069,0.0,0.6166910529136658,0.2958040237426758,0.0,0.0,RL
137,5,101.17343766422385,0.11067304015159607,0.0,0.5961822271347046,0.29314470291137695,0.0,0.0,RL
137,6,78.63212984210678,0.0,0.0,0.47197410464286804,0.5280240178108215,0.0,0.0,RL
137,7,76.2838415577513,0.0,0.0,1.0,0.0,0.0,0.0,RL
137,8,76.76028956148326,0.0,0.0,1.0,0.0,0.0,0.0,RL
137,9,77.81880692908838,0.0,0.0,1.0,0.0,0.0,0.0,RL
137,10,78.23027582455842,,,,,,,RL
138,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
138,1,102.30034450706755,0.03009626641869545,0.057054553180933,0.5940888524055481,0.2797125279903412,0.0,0.03904779627919197,RL
138,2,105.45623376125442,0.04984036833047867,0.03241489827632904,0.6234362721443176,0.2943083643913269,0.0,0.0,RL
138,3,107.2481708056391,0.07192671298980713,0.0,0.6295011043548584,0.2985721230506897,0.0,0.0,RL
138,4,117.92366511091957,0.12846243381500244,0.0,0.5913234353065491,0.28021401166915894,0.0,0.0,RL
138,5,129.20360284930052,0.19765254855155945,0.0,0.5450947880744934,0.2572525143623352,0.0,0.0,RL
138,6,114.31063193679014,0.24597570300102234,0.0,0.5038400888442993,0.2501841187477112,0.0,0.0,RL
138,7,120.06754907569044,0.4434352219104767,0.0,0.3642123341560364,0.19235222041606903,0.0,0.0,RL
138,8,130.4280324919219,0.8060268759727478,0.0,0.11407102644443512,0.07990173250436783,0.0,0.0,RL
138,9,115.47142712406249,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,RL
138,10,131.7780977284464,,,,,,,RL
139,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
139,1,101.1142462520609,0.02720356173813343,0.05861680209636688,0.5943706631660461,0.2799704968929291,0.0,0.039838455617427826,RL
139,2,105.3784548080635,0.04962358623743057,0.032526083290576935,0.6235002875328064,0.2943499684333801,0.0,0.0,RL
139,3,107.98305645729089,0.0741722360253334,0.0,0.6280757188796997,0.2977519631385803,0.0,0.0,RL
